rating_id,user_id,food_id,food_code,rating,User_ID,Food_ID
452,96,176,32105210,5,81,70
453,96,121,27450010,2,81,52
454,96,193,42401100,5,81,80
455,96,330,11370000,5,81,7
456,97,120,27445220,2,82,51
457,97,324,11321200,4,82,2
458,97,328,11350030,1,82,6
459,97,147,27550720,2,82,61
461,97,185,41311040,3,82,77
462,97,146,27550420,4,82,60
463,97,341,11513370,3,82,16
464,97,450,92613510,4,82,145
465,98,296,75608100,2,83,136
466,98,289,75418060,5,83,134
467,98,166,28355310,1,83,67
468,98,341,11513370,3,83,16
469,98,324,11321200,4,83,2
470,98,450,92613510,2,83,145
471,98,136,27450100,1,83,57
472,99,433,92550370,3,84,141
473,99,324,11321200,1,84,2
474,100,293,75440610,4,85,135
475,100,341,11513370,4,85,16
476,100,324,11321200,4,85,2
477,100,330,11370000,2,85,7
478,101,341,11513370,2,86,16
479,101,473,95312400,3,86,147
480,101,25,26109143,3,86,24
481,59,473,95312400,4,50,147
482,97,473,95312400,5,82,147
483,102,416,92510955,2,87,138
484,102,271,72202020,1,87,120
485,103,96,27243100,3,88,42
486,103,193,42401100,1,88,80
487,103,358,11519205,3,88,19
488,104,120,27445220,5,89,51
489,104,400,73105010,2,89,123
490,104,286,75418020,1,89,131
491,104,450,92613510,5,89,145
492,104,293,75440610,3,89,135
493,104,52,26153122,2,89,27
494,104,190,41812450,1,89,79
495,64,293,75440610,5,55,135
496,70,293,75440610,3,61,135
497,105,428,92550040,5,90,139
498,105,379,64101010,2,90,104
499,105,158,28340610,3,90,65
500,105,193,42401100,5,90,80
501,106,293,75440610,3,91,135
502,106,287,75418030,2,91,132
503,106,286,75418020,2,91,131
504,106,378,64100220,4,91,103
505,107,330,11370000,5,92,7
506,107,123,27450030,5,92,54
507,107,158,28340610,2,92,65
508,107,177,32105230,4,92,71
509,107,341,11513370,4,92,16
510,107,379,64101010,5,92,104
511,107,13,11435100,3,92,9
512,107,381,64104030,4,92,106
513,108,199,58151170,3,93,85
514,108,181,41203030,2,93,73
515,108,328,11350030,2,93,6
516,108,296,75608100,3,93,136
517,109,147,27550720,4,94,61
518,109,154,28311010,5,94,63
519,109,433,92550370,2,94,141
520,109,328,11350030,2,94,6
521,109,228,58164210,2,94,97
522,109,333,11511400,3,94,12
523,109,13,11435100,1,94,9
524,109,158,28340610,4,94,65
525,110,381,64104030,1,95,106
526,110,251,71601040,3,95,113
527,111,146,27550420,5,96,60
528,111,332,11511300,4,96,11
529,112,238,58404500,4,97,99
530,112,332,11511300,2,97,11
531,112,115,27363100,5,97,48
532,113,123,27450030,1,98,54
533,113,185,41311040,1,98,77
534,113,101,27250160,3,98,45
535,113,332,11511300,2,98,11
536,113,98,27250030,3,98,44
537,113,158,28340610,4,98,65
538,114,278,75147000,1,99,126
539,114,333,11511400,1,99,12
540,114,166,28355310,2,99,67
541,115,333,11511400,2,100,12
542,115,301,75657000,3,100,137
543,115,193,42401100,1,100,80
544,115,176,32105210,5,100,70
545,116,327,11350020,4,101,5
546,116,96,27243100,3,101,42
547,116,134,27450080,2,101,56
548,116,184,41311030,4,101,76
549,116,286,75418020,3,101,131
550,116,328,11350030,4,101,6
551,117,121,27450010,5,102,52
552,117,435,92550400,3,102,142
553,117,181,41203030,3,102,73
554,118,358,11519205,3,103,19
555,118,286,75418020,1,103,131
556,118,203,58151210,3,103,88
557,118,201,58151190,3,103,86
558,119,293,75440610,1,104,135
559,119,450,92613510,3,104,145
560,119,120,27445220,5,104,51
561,119,98,27250030,3,104,44
562,119,333,11511400,2,104,12
563,120,214,58160000,5,105,92
564,120,176,32105210,3,105,70
565,120,264,71801100,5,105,115
566,120,146,27550420,5,105,60
567,121,120,27445220,2,106,51
568,121,428,92550040,3,106,139
569,121,435,92550400,3,106,142
570,121,176,32105210,2,106,70
571,121,204,58151220,3,106,89
572,121,201,58151190,4,106,86
573,122,202,58151200,4,107,87
574,122,278,75147000,5,107,126
575,122,400,73105010,3,107,123
576,122,205,58151230,3,107,90
577,123,202,58151200,4,108,87
578,123,203,58151210,4,108,88
579,123,381,64104030,3,108,106
580,123,332,11511300,5,108,11
581,123,171,32103035,4,108,69
582,123,121,27450010,3,108,52
583,124,52,26153122,3,109,27
584,124,20,26109123,3,109,22
585,124,62,26303160,3,109,30
586,124,133,27450070,4,109,55
587,124,450,92613510,2,109,145
588,124,301,75657000,5,109,137
589,124,205,58151230,3,109,90
590,125,393,64134100,4,110,111
591,125,428,92550040,3,110,139
592,125,458,94220215,3,110,146
593,125,224,58163420,4,110,96
594,125,115,27363100,1,110,48
595,125,237,58200250,4,110,98
596,125,269,72125500,3,110,118
598,126,203,58151210,4,111,88
599,126,458,94220215,4,111,146
600,126,96,27243100,3,111,42
601,126,212,58156110,5,111,91
602,126,328,11350030,4,111,6
603,126,45,26137123,3,111,26
604,127,184,41311030,5,112,76
605,127,458,94220215,4,112,146
606,127,278,75147000,4,112,126
